x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0,route_ran_0,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1,route_ran_1,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2,route_ran_2,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3,route_ran_3,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4,route_ran_4,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,yardsToGo,down,yardLine,result
38.47,15.81,2.75,4.54,336.57,18.5521023067468,WR,HITCH,39.65,17.1,2.16,1.29,257.48,40.22,15.88,2.93,1.0,183.59,38.6,17.81,5.18,1.73,80.24,17.132104365780638,WR,GO,38.57,17.92,0.58,0.35,272.32,38.62,17.93,0.54,0.46,272.32,29.06,37.62,3.9,1.99,161.9,7.715367781253204,RB,SCREEN,31.19,34.86,5.22,1.2,58.63,31.57,35.2,5.12,1.29,60.23,35.29,38.37,3.68,3.22,72.88,11.747650828995557,TE,SCREEN,33.39,36.7,4.28,1.93,53.33,33.05,36.43,4.47,1.91,53.33,40.31,43.51,6.31,1.45,81.94,18.929947173724496,WR,GO,40.31,43.65,0.74,0.55,246.08,40.23,43.65,0.75,0.59,244.63,26.81,30.24,63.21,1.53,287.37,1.92,0,10,1,25,0
69.75,12.42,7.56,5.03,157.64,31.409110143396298,WR,CORNER,68.4,10.02,6.25,3.03,73.2,67.87,10.34,6.08,3.08,69.93,47.18,24.35,3.36,2.48,60.02,7.140448165206438,RB,FLAT,49.66,27.71,0.31,1.61,298.25,49.68,27.7,0.59,1.33,289.38,66.41,25.07,8.25,0.8,42.72,22.810263041008533,WR,GO,69.04,24.4,4.85,3.04,12.2,68.89,23.94,4.8,3.16,12.2,68.48,40.83,6.89,3.65,25.82,26.080276072158444,WR,CORNER,63.08,40.62,6.0,1.46,341.67,63.08,41.23,6.13,0.94,342.93,57.19,42.64,5.82,1.38,303.7,17.383952369930146,TE,FLAT,57.3,41.71,4.23,2.51,129.19,57.73,41.83,4.54,2.84,121.1,44.36,30.91,78.76,1.46,29.2,0.85,0,10,1,44,8
55.11,8.63,4.19,2.16,328.21,20.95763583995103,TE,FLAT,61.94,14.75,4.87,2.61,293.85,62.27,14.4,4.7,3.24,300.49,74.01,12.57,8.21,2.25,68.66,30.89891422040587,WR,GO,74.08,12.07,7.41,1.9,86.75,73.37,12.31,7.05,2.08,84.03,56.69,26.98,2.41,3.28,230.08,9.472919296605452,RB,ANGLE,55.9,25.14,3.53,0.55,113.73,56.23,25.01,3.55,0.75,105.46,73.55,36.01,7.91,4.32,183.81,27.44369690839774,WR,IN,75.05,36.74,7.52,3.91,176.81,75.29,36.02,7.52,3.6,175.12,,,,,,,,,,,,,,,,,,,47.28,28.07,91.85,2.03,85.1,0.81,0,10,1,45,42
50.06,12.24,5.49,4.25,349.89,20.25034567606193,WR,SLANT,50.28,9.85,3.63,2.04,356.49,50.65,9.9,3.79,2.01,350.84,49.54,18.39,5.94,3.57,3.81,14.83656294429407,WR,SLANT,50.17,17.8,5.2,4.34,358.39,50.49,18.25,5.72,3.92,6.32,40.41,34.49,6.11,0.52,28.37,4.5431817044886085,RB,FLAT,43.49,35.06,0.41,2.8,265.02,43.51,35.02,0.3,2.8,273.44,46.8,36.71,3.41,0.14,135.34,9.41972398746375,TE,HITCH,47.34,37.0,0.11,0.09,223.8,47.39,36.9,0.08,0.03,231.73,,,,,,,,,,,,,,,,,,,40.24,29.95,133.38,1.76,110.72,1.27,0,9,2,34,13
64.89,9.14,4.58,4.45,54.83,24.556099038731702,WR,SLANT,64.81,8.53,1.76,4.66,352.71,65.03,8.53,2.34,4.62,354.7,65.86,19.32,5.99,1.6,88.32,16.641000570879143,TE,IN,66.03,18.19,4.42,3.01,341.03,66.48,18.29,4.78,2.61,345.16,63.93,21.46,2.8,4.84,68.36,13.76117727521886,WR,IN,64.25,21.66,1.74,0.96,275.59,64.32,21.5,1.79,0.77,274.99,64.32,38.97,4.42,1.29,85.59,12.610670085288877,WR,HITCH,64.53,39.04,3.56,5.25,331.38,64.57,39.04,3.46,3.24,257.33,60.83,40.18,4.51,4.08,351.66,11.016569338954842,RB,FLAT,62.61,40.33,0.25,0.61,221.56,62.61,40.36,0.27,0.7,228.34,54.31,31.3,43.76,2.03,317.61,1.34,0,5,3,48,11
78.19,16.65,6.12,2.16,282.88,15.429452355803166,TE,FLAT,77.4,16.44,7.36,2.64,194.96,77.42,17.21,7.25,2.59,190.22,95.91,22.18,8.49,3.15,125.88,27.48105711212725,WR,CORNER,95.35,24.3,5.44,1.71,340.95,95.89,24.43,5.67,1.52,354.24,79.99,29.47,3.57,1.66,211.77,10.621205204683685,RB,ANGLE,79.69,29.43,4.2,2.44,151.35,79.99,29.1,4.29,2.26,157.9,92.66,33.7,8.28,2.94,169.98,23.700130801326807,WR,POST,92.73,33.83,2.91,2.16,310.49,92.46,33.91,2.62,2.3,307.71,96.71,38.22,8.42,2.68,68.09,28.755237783749926,WR,GO,97.01,40.3,6.24,1.84,147.19,96.39,40.3,6.19,2.06,147.92,69.37,29.31,134.46,0.7,228.73,1.21,1,4,2,31,-1
95.57,13.02,7.22,4.2,45.54,24.334091312395454,WR,POST,95.56,12.77,6.21,0.99,125.62,94.98,12.99,6.08,0.52,129.36,78.12,19.87,5.44,3.8,148.18,6.481743592583716,RB,FLAT,77.45,21.31,3.68,0.69,292.14,77.12,21.14,3.76,1.0,287.43,86.42,30.3,6.59,0.79,318.93,12.887874145878369,TE,CROSS,86.99,29.6,4.31,1.72,27.82,87.27,29.92,4.19,1.93,27.82,97.39,38.56,8.11,2.06,134.38,26.42014383003999,WR,POST,96.54,38.89,7.58,1.69,4.89,97.97,39.29,7.74,1.82,157.07,,,,,,,,,,,,,,,,,,,74.55,25.28,73.56,3.33,282.8,3.32,0,10,1,25,9
31.879999999999995,14.64,6.19,5.17,242.5,17.973082651565363,WR,OUT,30.700000000000003,15.61,4.5,0.06,236.86,30.459999999999994,15.229999999999997,4.48,1.14,230.29,29.08,19.82,3.16,3.73,262.24,12.13006595200537,WR,HITCH,28.569999999999993,18.72,4.96,1.51,129.14,28.14,19.0,5.09,1.42,129.14,29.379999999999995,37.989999999999995,2.81,3.84,46.25999999999999,11.401412193232906,TE,OUT,29.510000000000005,38.47,3.33,2.18,256.49,29.799999999999997,38.309999999999995,3.27,2.26,259.85,30.980000000000004,44.04,6.19,3.27,310.58000000000004,17.21149906312638,WR,OUT,26.83,42.959999999999994,0.14,0.7,270.5,26.83,42.959999999999994,0.06,0.96,271.13,,,,,,,,,,,,,,,,,,,21.769999999999996,29.499999999999996,188.25,0.37,185.99,1.43,1,10,1,16,15
77.05,13.629999999999995,5.77,3.1,84.99000000000001,18.76657933668254,WR,GO,77.36,14.29,3.05,0.25,260.51,77.07,14.39,3.09,0.4,260.51,75.92,28.49,8.25,0.57,139.69,17.117242768623694,WR,CROSS,75.82,28.72,1.56,0.14,235.52,75.7,28.619999999999997,1.57,0.14,235.52,63.77,29.749999999999996,1.93,2.69,206.84,8.722138499244323,TE,SCREEN,65.83,27.359999999999996,4.97,1.89,48.870000000000005,65.43,27.039999999999996,4.91,2.23,48.870000000000005,71.92,41.91,6.94,3.59,88.58999999999997,23.2874987922705,WR,GO,72.11,39.51,2.94,2.51,248.44,71.99000000000001,39.5,2.16,3.16,86.43,,,,,,,,,,,,,,,,,,,60.16,21.81,48.15999999999997,1.67,285.05,1.48,0,10,1,42,5
71.6,12.259999999999998,1.83,2.48,358.86,17.101075989539368,WR,SCREEN,72.03999999999999,10.809999999999995,2.87,0.26,273.18,71.77000000000001,10.729999999999997,2.53,1.35,276.11,72.88,13.11,4.63,4.04,158.87,16.674498493208116,WR,FLAT,73.75999999999999,13.57,0.87,2.81,174.83999999999992,73.72999999999999,13.64,0.7,3.95,172.49,73.09,17.379999999999995,4.86,0.26,156.08999999999992,12.840876138332618,TE,FLAT,74.03,17.339999999999996,0.02,0.03,271.94,74.03999999999999,17.39,0.07,0.06,284.15,74.72,44.37,4.52,3.2,90.89999999999998,17.317612422040167,WR,GO,74.65,43.37,1.34,2.15,283.63,74.81,43.37,1.65,2.2,287.85,,,,,,,,,,,,,,,,,,,67.18,28.779999999999998,191.59,1.43,236.01,0.84,1,5,3,37,2
26.1,18.02,0.55,2.65,115.18,6.617197291905388,FB,CROSS,28.15,21.37,2.91,0.77,16.03,27.89,21.53,2.98,0.86,18.57,53.07,34.54,2.89,5.72,244.76,29.826330649276994,WR,IN,53.31,34.09,5.92,2.22,290.69,52.76,33.88,5.9,2.28,296.62,59.72,35.36,7.37,5.29,342.99,36.3955340666956,WR,CORNER,59.99,35.4,6.36,0.7,266.54,59.36,35.33,6.35,0.62,262.18,31.75,43.86,4.88,1.17,194.79,20.47512637323638,RB,FLAT,36.65,39.48,6.41,2.15,37.18,36.2,38.98,6.52,2.26,37.18,,,,,,,,,,,,,,,,,,,24.97,24.54,40.52,1.74,1.2,1.44,0,10,1,25,8
31.45,14.87,4.91,2.07,134.85,11.058652720833583,TE,FLAT,31.54,14.95,2.93,3.51,304.92,31.68,14.65,3.36,3.32,314.67,27.24,23.74,4.6,2.3,118.02,1.863437683422762,RB,ANGLE,26.84,23.68,2.33,2.05,6.97,26.87,23.91,2.26,2.01,5.65,32.99,37.33,4.45,2.65,130.6,15.207925565309687,WR,HITCH,32.54,37.21,1.65,0.25,303.35,32.52,37.38,1.69,0.23,303.35,35.01,46.5,6.99,1.01,80.54,24.329769830395026,WR,GO,35.22,45.22,4.73,1.47,172.24,34.75,45.16,4.55,1.71,170.53,,,,,,,,,,,,,,,,,,,25.42,24.14,64.85,0.18,324.45,0.55,0,10,1,20,7
68.5,16.1,4.62,1.19,87.68,15.452562894225666,TE,GO,69.24,16.53,4.16,3.75,256.26,68.98,16.83,3.71,4.36,261.62,65.86,16.1,7.99,4.02,134.21,14.374508687256059,WR,FLAT,65.61,16.0,5.79,0.96,251.91,65.7,16.58,5.86,0.66,259.34,60.43,22.53,6.0,1.64,85.89,7.160481827363295,RB,FLAT,66.37,20.92,4.48,3.19,287.34,66.48,21.34,4.05,3.35,292.69,68.76,43.01,5.37,3.33,149.78,15.396473622229214,WR,SLANT,68.69,43.04,1.54,0.78,328.6,68.71,42.88,1.63,0.7,330.32,,,,,,,,,,,,,,,,,,,61.09,29.66,166.35,0.98,233.91,1.59,0,5,2,43,-2
14.219999999999999,13.519999999999996,6.08,1.38,72.99000000000001,12.325104462031957,RB,SCREEN,16.049999999999997,14.36,6.78,0.78,166.74,15.700000000000003,14.939999999999998,6.67,0.75,168.07999999999993,24.14,20.059999999999995,1.76,2.61,279.6,12.007239482911968,TE,HITCH,23.86,20.549999999999997,5.98,3.14,228.57999999999998,23.459999999999994,20.089999999999996,6.17,3.19,223.28,28.989999999999995,31.759999999999998,6.94,4.65,153.88,16.48360700817633,WR,POST,30.590000000000003,32.06999999999999,3.59,1.37,164.47000000000003,30.519999999999996,32.42999999999999,3.68,1.43,170.5,29.17,40.269999999999996,5.26,4.51,148.26,21.22798153381522,WR,IN,30.989999999999995,40.14,3.96,1.68,173.23000000000002,30.939999999999998,39.739999999999995,4.08,1.41,181.02,26.939999999999998,44.269999999999996,7.85,1.52,80.5,22.753516211785815,WR,GO,27.11,43.629999999999995,3.99,3.18,178.97000000000003,26.730000000000004,43.64,3.63,3.89,181.32,13.61,25.83,183.1,0.44,168.01999999999998,0.57,0,6,2,11,3
26.72,8.709999999999994,3.89,4.3,29.0,17.438867509101616,WR,SLANT,26.78,8.759999999999998,4.12,4.08,189.3,26.409999999999997,8.899999999999999,3.71,5.5,191.51,29.150000000000006,16.759999999999998,6.89,0.84,85.73000000000002,13.598974226021609,TE,GO,29.33,15.68,5.07,2.5,350.35,29.849999999999994,15.829999999999998,5.46,2.24,357.03999999999996,27.439999999999998,38.29,6.73,0.99,109.13,18.070343106869885,WR,CROSS,27.340000000000003,38.33,5.3,2.38,346.56,27.040000000000006,38.099999999999994,2.54,0.92,332.4,25.480000000000004,41.37,4.42,4.15,89.72000000000003,19.797184143205822,WR,IN,25.379999999999995,41.33,3.57,4.55,221.56,25.209999999999994,41.62,3.0,5.31,228.2,,,,,,,,,,,,,,,,,,,17.260000000000005,23.359999999999996,158.89999999999998,0.65,221.41,2.09,0,3,3,14,7
39.56,13.29,6.22,4.45,215.02,18.802989124072806,WR,SLANT,39.56,15.619999999999997,1.16,0.54,260.40999999999997,39.44,15.619999999999997,1.24,0.63,262.21,42.75,23.889999999999997,3.03,5.56,209.1,21.50767537415423,TE,IN,42.2,25.869999999999997,0.52,2.49,234.01,42.16,25.859999999999996,0.33,2.2,235.94,30.909999999999997,33.66,0.36,1.39,163.06999999999994,17.046577369079106,RB,FLAT,31.86,34.58,0.21,1.01,236.13,31.89,34.56999999999999,0.3,1.07,245.59,42.72,47.959999999999994,1.42,2.46,194.74,35.52645915370683,WR,OUT,43.84,45.11,6.29,1.16,161.93000000000006,43.25,44.93,6.07,1.06,161.93000000000006,51.33,48.709999999999994,3.26,4.81,186.03,41.72654430934821,WR,GO,51.91,47.459999999999994,2.88,4.84,211.88,51.620000000000005,47.36,3.44,4.79,209.17000000000002,21.739999999999995,19.29,156.75,5.62,186.6,0.17,0,10,1,21,14
37.8,14.67,3.73,0.94,107.34,11.633988997759966,WR,GO,37.72,14.71,1.82,0.32,348.69,37.9,14.67,1.92,0.4,354.85,32.52,22.8,4.85,0.57,63.53,2.258495074158898,TE,CROSS,32.86,22.21,3.03,1.22,70.72,33.12,22.38,3.08,1.24,70.72,31.71,22.91,4.1,2.18,127.37,1.4851935900750441,RB,FLAT,31.0,23.39,2.47,1.86,63.19,31.17,23.58,2.65,1.46,61.94,37.92,33.06,4.63,1.87,136.91,11.997283025752125,WR,GO,37.9,32.74,1.22,0.36,273.49,37.78,32.77,1.23,0.45,272.33,35.03,34.12,5.85,2.85,307.23,11.404459654012545,WR,FLAT,36.56,33.67,0.23,0.72,286.8,36.56,33.65,0.1,0.18,289.92,30.44,23.68,51.03,0.21,173.94,0.21,0,10,1,25,9
49.28,5.88,6.21,0.54,97.66,27.059804138241653,WR,HITCH,49.7,7.87,5.68,1.53,164.71,50.26,7.73,5.79,0.87,165.5,50.66,21.9,7.3,1.91,43.62,14.894112930953623,WR,GO,50.36,22.79,4.16,0.89,271.5,50.77,22.84,4.1,1.17,272.36,38.97,27.34,2.72,2.13,140.98,3.45978323020388,RB,SCREEN,38.99,27.61,5.3,3.45,312.25,39.32,27.21,5.67,3.29,316.55,50.74,39.68,6.69,1.13,107.85,14.958375580256034,TE,GO,46.9,45.85,2.4,3.55,283.79,47.12,45.99,2.74,3.0,289.2,48.58,48.75,3.46,2.44,129.8,20.49337697891687,WR,HITCH,49.47,47.44,3.63,0.67,323.2,49.76,47.65,3.54,1.28,318.42,38.71,30.79,117.84,0.56,78.13,2.18,0,10,2,35,24
74.06,8.98,3.01,4.96,34.63,21.028304734333673,WR,SLANT,74.09,8.88,0.88,0.77,352.96,74.01,8.88,0.78,0.62,351.07,76.08,19.04,6.62,2.61,25.35,14.33814492882534,WR,SLANT,76.09,19.02,1.82,3.14,243.99,76.03,19.17,1.42,2.72,248.39,68.46,30.06,4.8,1.9,103.71,4.314904402185512,RB,ANGLE,68.75,30.09,3.85,0.83,198.42,68.56,30.43,3.64,1.34,213.62,68.92,33.37,2.1,3.02,138.54,6.9200072254297496,TE,SCREEN,68.98,32.82,2.55,0.95,289.87,69.23,32.86,2.59,0.7,298.33,76.44,46.59,7.49,1.19,74.83,22.090380259289333,WR,GO,76.5,45.38,5.42,1.86,157.12,77.03,45.51,5.64,1.49,156.0,64.76,27.84,146.52,0.27,149.81,1.47,0,9,2,40,8
77.44,20.04,7.02,1.08,221.08,8.130344396149523,TE,CROSS,77.55,19.93,6.22,2.78,169.61,77.38,20.52,5.92,3.6,173.68,84.05,28.75,8.16,2.22,182.85,14.776985484191282,WR,CROSS,84.86,29.34,4.19,2.45,174.41,84.58,29.67,4.2,2.42,171.86,74.45,35.33,5.45,1.84,62.74,12.411321444552145,RB,FLAT,74.61,32.32,0.2,2.74,112.32,74.62,32.32,0.16,2.44,109.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.17,23.68,160.34,5.39,191.68,2.88,0,1,4,32,5
89.62,10.75,5.04,4.6,171.68,15.035345024308556,WR,OUT,91.04,11.39,4.72,2.77,247.97,90.81,11.8,4.61,2.32,246.52,89.78,18.21,3.38,4.81,256.51,9.113703967103605,TE,HITCH,89.36,17.5,5.09,0.56,127.81,88.92,17.79,4.94,0.39,127.81,83.83,21.24,4.51,2.9,92.88,3.1062839535367672,RB,ANGLE,84.67,21.64,2.56,1.56,202.87,84.76,21.39,2.59,1.53,192.46,90.03,38.53,6.1,1.25,77.05,15.987948586357163,WR,OUT,90.18,38.7,3.99,4.15,306.57,90.33,38.31,4.55,3.45,310.92,,,,,,,,,,,,,,,,,,,82.92,24.21,155.33,0.54,249.67,1.75,0,6,2,23,7
97.62,11.13,7.27,1.59,100.0,17.213163567456164,TE,GO,97.65,10.77,7.03,1.77,136.43,97.18,11.33,6.89,1.93,142.74,88.46,16.1,3.38,2.26,2.73,8.105510471278166,RB,SCREEN,88.39,17.28,3.94,1.76,86.54,88.8,17.27,3.86,1.87,85.28,97.7,35.08,2.95,4.17,164.01,16.245359337361553,WR,HITCH,97.42,34.85,0.92,0.74,281.83,97.86,35.41,2.6,1.2,237.76,101.65,35.58,7.59,1.43,69.33,19.58400367647025,WR,GO,101.25,36.09,0.17,1.31,295.1,101.27,36.11,0.27,1.24,284.03,95.55,42.97,8.12,2.45,80.37,21.4036468855193,WR,GO,96.25,36.09,0.6,0.79,287.16,96.31,36.09,0.74,1.04,290.5,85.99,23.82,167.77,2.95,258.9,0.52,1,10,1,16,10
41.269999999999996,2.469999999999999,4.61,3.36,304.3,15.916438043733272,RB,FLAT,38.790000000000006,6.419999999999995,0.03,1.19,337.51,38.790000000000006,6.43,0.16,1.09,340.28,41.94,9.729999999999997,6.1,2.3,199.93,14.88027217493013,TE,CROSS,42.7,10.259999999999998,6.23,2.13,202.05,43.040000000000006,9.75,5.99,2.36,204.5,52.17,22.959999999999997,3.25,4.18,241.23,28.424188642773956,WR,IN,51.18000000000001,19.619999999999997,4.33,1.49,236.81,50.78,19.759999999999998,4.07,1.74,238.64,67.83,24.65,7.45,2.22,344.23,43.44528743143495,WR,POST,69.84,23.58,6.66,1.98,328.72,69.45,23.039999999999996,6.76,1.84,331.61,54.370000000000005,39.559999999999995,2.47,3.51,186.28,40.509782769104056,WR,POST,57.29,35.339999999999996,4.07,2.69,207.65,57.65,35.56999999999999,4.24,2.61,194.97,27.060000000000002,9.64,100.24000000000001,7.38,160.17000000000007,1.06,1,10,1,25,15
51.400000000000006,7.640000000000001,6.24,1.84,268.75,17.32680005078837,RB,FLAT,47.69,14.809999999999995,3.12,2.03,107.61000000000001,47.41,14.969999999999999,3.12,2.26,113.69999999999999,62.63,15.899999999999999,7.69,4.14,207.6,21.36980346189454,TE,OUT,60.88,17.769999999999996,2.63,2.14,152.71000000000004,62.96,13.279999999999994,5.24,1.55,10.840000000000032,67.67,16.0,8.25,3.78,115.81,26.19384851448904,WR,CORNER,66.96000000000001,13.029999999999994,4.27,4.01,348.11,66.53999999999999,13.159999999999997,4.49,4.05,353.32,55.92,28.139999999999997,5.48,0.78,151.94,14.832531813550911,WR,SLANT,56.52,28.039999999999996,5.5,0.18,221.16,56.37,28.56,5.48,0.34,226.32,59.66,35.98,7.26,2.42,179.79999999999995,22.096705636813823,WR,IN,60.66,36.33,7.81,1.45,177.02999999999997,60.76,35.55,7.86,1.08,177.02999999999997,42.260000000000005,22.359999999999996,137.76,1.09,142.64,0.82,0,10,1,40,17
22.83,18.75,4.34,1.66,311.16999999999996,12.080881590347618,WR,CROSS,30.489999999999995,18.919999999999995,0.13,1.31,329.65999999999997,30.489999999999995,18.939999999999998,0.21,1.31,333.16999999999996,41.269999999999996,19.97,7.46,1.27,95.07999999999998,20.781205451080062,WR,GO,41.56999999999999,18.15,5.09,1.3,31.029999999999973,41.06,18.099999999999994,4.92,1.36,25.889999999999986,28.47,24.409999999999997,5.14,2.95,43.80000000000001,8.078669444902419,TE,SLANT,27.909999999999997,27.229999999999997,0.57,1.96,282.74,27.870000000000005,27.24,0.28,2.03,282.74,40.519999999999996,42.16,6.81,4.36,166.55999999999995,20.424076478509367,WR,POST,41.44,43.739999999999995,5.4,3.89,174.17000000000007,40.94,43.949999999999996,5.46,3.17,162.35000000000002,,,,,,,,,,,,,,,,,,,23.540000000000006,30.81,73.85000000000002,0.62,304.79,1.84,0,10,1,20,19
55.09,9.939999999999998,5.23,3.22,246.8,22.438647463695315,WR,OUT,53.06,10.14,1.04,0.46,8.009999999999991,53.05,9.939999999999998,0.97,0.37,8.009999999999991,61.99,15.329999999999998,7.18,1.04,109.07,22.298542553270163,WR,GO,63.42,17.54,0.06,1.17,268.65999999999997,63.42,17.549999999999997,0.13,1.04,268.65999999999997,55.019999999999996,28.9,3.74,4.19,234.93,9.778936547498407,TE,HITCH,55.89,28.509999999999998,1.69,3.3,148.35000000000002,55.95,28.659999999999997,1.56,3.27,146.32,57.5,38.15,6.69,0.88,183.06,14.577808477271205,WR,SLANT,57.55,38.05,0.77,0.81,236.59,57.47,38.019999999999996,0.78,0.66,237.46,50.66,42.39,5.78,0.5,320.37,13.363311715289743,RB,FLAT,52.58,42.709999999999994,2.2,0.72,321.1,52.620000000000005,42.489999999999995,2.24,0.77,326.52,45.31999999999999,30.139999999999997,137.58999999999997,0.4,18.74000000000001,0.56,0,8,2,41,6
76.62,13.299999999999997,7.52,0.65,121.83999999999997,19.293866901168364,WR,OUT,78.74000000000001,13.79,3.13,2.76,267.05,78.81,13.5,2.8,3.02,273.64,75.34,18.989999999999995,2.67,3.85,103.72000000000003,13.771288973803436,WR,OUT,75.43,18.82,2.42,1.56,317.64,75.2,18.83,2.28,2.23,319.40999999999997,76.31,35.099999999999994,4.24,2.41,86.49000000000001,10.099792077067727,TE,OUT,77.06,35.199999999999996,1.31,0.29,343.40999999999997,77.07,35.06999999999999,1.32,0.23,344.01,79.68,42.58,6.72,5.1,319.73,17.35954204465084,WR,OUT,80.31,42.519999999999996,6.03,0.83,352.28999999999996,80.22999999999999,41.919999999999995,6.12,0.32,349.9,,,,,,,,,,,,,,,,,,,67.44,30.269999999999996,53.5,0.77,334.82,1.48,0,10,1,36,6
77.59,10.879999999999995,6.26,1.83,67.73000000000002,19.01067331790224,WR,SCREEN,83.02000000000001,14.189999999999998,0.12,0.11,305.3,83.02000000000001,14.189999999999998,0.1,0.1,306.29,86.33,17.439999999999998,6.51,2.96,14.870000000000005,15.12014880879153,WR,SLANT,86.68,17.769999999999996,2.73,1.3,251.64,86.83,17.529999999999994,2.84,1.24,250.32999999999998,82.91,38.11,2.97,0.54,8.460000000000036,9.705359344197412,TE,GO,82.74000000000001,38.04,2.7,3.08,216.45,82.82,38.309999999999995,2.89,3.2,214.67000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75,29.889999999999997,197.96,0.61,111.04000000000002,0.15,0,2,3,28,6
94.83,7.57,8.55,1.81,107.94,25.803817547021985,WR,GO,95.58,8.25,7.41,3.39,133.88,94.99,8.68,7.18,3.41,136.36,76.28999999999999,12.86,6.1,2.08,69.40999999999997,11.186692987652782,WR,CROSS,83.3,10.209999999999994,5.17,2.83,301.31,83.12,9.739999999999995,4.89,2.83,307.1,82.46000000000001,22.709999999999997,4.92,3.86,44.879999999999995,7.662643147113144,RB,OUT,82.1,23.229999999999997,2.85,1.28,273.76,82.34,23.369999999999997,2.72,1.46,277.58,89.81,22.72,6.49,1.66,181.22,14.961473857879106,TE,CROSS,89.07,23.179999999999996,5.89,2.7,336.65999999999997,88.9,22.609999999999996,5.95,2.48,339.8,88.76,45.23,1.99,6.26,156.83999999999992,25.387250737328767,WR,HITCH,89.35,44.31999999999999,6.21,1.39,1.8700000000000045,89.77,44.739999999999995,5.85,2.35,352.71000000000004,74.9,23.959999999999997,64.5,0.98,32.68000000000001,0.5,0,15,1,27,8
104.73,7.009999999999998,3.38,1.0,93.30000000000001,18.796523614753873,WR,GO,105.41,7.689999999999998,3.36,1.12,266.77,105.61,7.409999999999997,3.44,0.68,267.99,98.03,14.839999999999996,3.29,2.3,340.41999999999996,8.565103618754415,RB,FLAT,98.33,16.43,4.29,2.84,107.69,97.89,16.489999999999995,4.35,2.7,109.41000000000003,96.15,40.48,4.43,2.63,117.60000000000002,18.413717712618492,WR,SCREEN,104.62,43.53,0.11,0.73,276.85,104.62,43.54,0.16,0.83,276.85,103.19,42.04,0.87,1.3,109.19999999999999,21.965796138542302,WR,GO,104.63,43.519999999999996,0.13,0.62,277.48,104.62,43.53,0.11,0.73,276.85,102.28,42.589999999999996,3.42,3.18,92.94999999999999,22.094026341977596,TE,FLAT,104.62,43.53,0.11,0.73,276.85,104.62,43.54,0.16,0.83,276.85,93.7,22.229999999999997,160.14,3.79,222.55,1.2,0,7,1,7,7
69.63,17.87,7.49,2.78,87.11,19.822272826293148,WR,POST,67.94,17.81,2.18,5.13,0.12,67.93,18.06,2.67,4.45,356.3,59.28,30.06,2.15,2.79,306.38,6.594550780758306,RB,ANGLE,60.51,28.36,4.27,1.74,51.33,60.84,28.65,4.21,1.59,45.79,63.22,42.94,8.3,2.59,52.33,17.784726593344075,FB,WHEEL,63.24,43.91,0.5,0.15,223.82,63.11,43.91,0.51,0.26,221.69,71.84,44.71,7.46,2.17,73.91,24.964358593803286,WR,GO,71.5,43.52,5.93,1.28,131.67,72.1,43.5,6.09,1.39,119.41,,,,,,,,,,,,,,,,,,,52.88,28.47,99.18,1.99,303.88,2.4,0,10,1,48,2
